Band;Importance
2232.1;0.0005890212374287717
2234.6;0.0005890212374287717
2237;0.0005890212374287717
2239.5;0.0005890212374287717
2242;0.0005890212374287717
1937.7;0.000471227292532167
1940.5;0.000471227292532167
1943.3;0.000471227292532167
1946;0.000471227292532167
1948.8;0.000471227292532167
1951.6;0.000471227292532167
1954.3;0.000471227292532167
1957.1;0.000471227292532167
1959.8;0.000471227292532167
1962.6;0.000471227292532167
1965.3;0.000471227292532167
1968.1;0.000471227292532167
1970.8;0.000471227292532167
1973.6;0.000471227292532167
1976.3;0.000471227292532167
1979;0.000471227292532167
1981.8;0.000471227292532167
1984.5;0.000471227292532167
1987.2;0.000471227292532167
1990;0.000471227292532167
1992.7;0.000471227292532167
1995.4;0.000471227292532167
1998.1;0.000471227292532167
2000.8;0.000471227292532167
2003.5;0.000471227292532167
2006.2;0.000471227292532167
2009;0.000471227292532167
2011.7;0.000471227292532167
2014.4;0.000471227292532167
2017.1;0.000471227292532167
2019.8;0.000471227292532167
2022.5;0.000471227292532167
2187;0.000471227292532167
2189.5;0.000471227292532167
2181.9;0.0003403394078753008
2184.5;0.0003403394078753008
2192;0.0003403394078753008
538.4;0.0003272454681150394
539.9;0.0003272454681150394
541.4;0.0003272454681150394
542.8;0.0003272454681150394
544.3;0.0003272454681150394
545.8;0.0003272454681150394
547.2;0.0003272454681150394
548.7;0.0003272454681150394
550.2;0.0003272454681150394
551.6;0.0003272454681150394
553.1;0.0003272454681150394
554.6;0.0003272454681150394
556;0.0003272454681150394
557.5;0.0003272454681150394
559;0.0003272454681150394
560.4;0.0003272454681150394
561.9;0.0003272454681150394
563.4;0.0003272454681150394
564.8;0.0003272454681150394
566.3;0.0003272454681150394
567.7;0.0003272454681150394
569.2;0.0003272454681150394
570.6;0.0003272454681150394
1887.2;0.0003272454681150394
1887.5;0.0003272454681150394
1890.3;0.0003272454681150394
1890.6;0.0003272454681150394
1893.1;0.0003272454681150394
1894;0.0003272454681150394
1895.9;0.0003272454681150394
1897.5;0.0003272454681150394
1898.7;0.0003272454681150394
1900.9;0.0003272454681150394
1901.5;0.0003272454681150394
1904.3;0.0003272454681150394
1907.1;0.0003272454681150394
1909.9;0.0003272454681150394
1912.7;0.0003272454681150394
1915.5;0.0003272454681150394
1918.3;0.0003272454681150394
1921.1;0.0003272454681150394
1923.8;0.0003272454681150394
1926.6;0.0003272454681150394
1929.4;0.0003272454681150394
1932.2;0.0003272454681150394
1935;0.0003272454681150394
2025.2;0.0003272454681150394
2027.8;0.0003272454681150394
2030.5;0.0003272454681150394
2033.2;0.0003272454681150394
2035.9;0.0003272454681150394
2038.6;0.0003272454681150394
2041.2;0.0003272454681150394
2043.9;0.0003272454681150394
2046.6;0.0003272454681150394
2049.3;0.0003272454681150394
2051.9;0.0003272454681150394
2054.6;0.0003272454681150394
2057.2;0.0003272454681150394
2059.9;0.0003272454681150394
2062.6;0.0003272454681150394
2065.2;0.0003272454681150394
2067.9;0.0003272454681150394
2070.5;0.0003272454681150394
2073.2;0.0003272454681150394
2075.8;0.0003272454681150394
2078.4;0.0003272454681150394
2081.1;0.0003272454681150394
2083.7;0.0003272454681150394
2086.4;0.0003272454681150394
2089;0.0003272454681150394
2091.6;0.0003272454681150394
2102.1;0.0003272454681150394
2104.7;0.0003272454681150394
2107.3;0.0003272454681150394
2109.9;0.0003272454681150394
2112.5;0.0003272454681150394
2229.6;0.0003272454681150394
2244.4;0.0003272454681150394
1420.4;0.0003010575885945166
1424.2;0.0003010575885945166
2246.9;0.0003010575885945166
1412.8;0.00028796364883425517
1416.6;0.00028796364883425517
422.4;0.00019635758345817322
423.9;0.00019635758345817322
425.4;0.00019635758345817322
427;0.00019635758345817322
428.5;0.00019635758345817322
430;0.00019635758345817322
431.6;0.00019635758345817322
433.1;0.00019635758345817322
434.6;0.00019635758345817322
436.2;0.00019635758345817322
437.7;0.00019635758345817322
439.2;0.00019635758345817322
440.8;0.00019635758345817322
442.3;0.00019635758345817322
443.8;0.00019635758345817322
445.4;0.00019635758345817322
446.9;0.00019635758345817322
448.4;0.00019635758345817322
449.9;0.00019635758345817322
451.4;0.00019635758345817322
453;0.00019635758345817322
454.5;0.00019635758345817322
456;0.00019635758345817322
457.5;0.00019635758345817322
459.1;0.00019635758345817322
460.6;0.00019635758345817322
462.1;0.00019635758345817322
463.6;0.00019635758345817322
465.1;0.00019635758345817322
466.6;0.00019635758345817322
468.2;0.00019635758345817322
469.7;0.00019635758345817322
471.2;0.00019635758345817322
472.7;0.00019635758345817322
474.2;0.00019635758345817322
2094.2;0.00019635758345817322
2096.9;0.00019635758345817322
2099.5;0.00019635758345817322
2176.9;0.00019635758345817322
2179.4;0.00019635758345817322
2222.1;0.00019635758345817322
2224.6;0.00019635758345817322
2227.1;0.00019635758345817322
475.7;0.0001832636436979118
477.2;0.0001832636436979118
478.7;0.0001832636436979118
480.2;0.0001832636436979118
481.8;0.0001832636436979118
483.3;0.0001832636436979118
484.8;0.0001832636436979118
486.3;0.0001832636436979118
487.8;0.0001832636436979118
489.3;0.0001832636436979118
490.8;0.0001832636436979118
492.3;0.0001832636436979118
493.8;0.0001832636436979118
495.3;0.0001832636436979118
496.8;0.0001832636436979118
498.3;0.0001832636436979118
499.8;0.0001832636436979118
501.3;0.0001832636436979118
502.8;0.0001832636436979118
504.3;0.0001832636436979118
505.8;0.0001832636436979118
507.3;0.0001832636436979118
508.8;0.0001832636436979118
510.2;0.0001832636436979118
511.7;0.0001832636436979118
513.2;0.0001832636436979118
514.7;0.0001832636436979118
516.2;0.0001832636436979118
517.7;0.0001832636436979118
519.2;0.0001832636436979118
520.7;0.0001832636436979118
522.1;0.0001832636436979118
523.6;0.0001832636436979118
525.1;0.0001832636436979118
526.6;0.0001832636436979118
528.1;0.0001832636436979118
529.5;0.0001832636436979118
531;0.0001832636436979118
532.5;0.0001832636436979118
534;0.0001832636436979118
535.5;0.0001832636436979118
536.9;0.0001832636436979118
572.1;0.0001832636436979118
573.5;0.0001832636436979118
575;0.0001832636436979118
2194.6;0.0001832636436979118
2197.1;0.0001832636436979118
1427.9;0.0001701697039376504
1431.7;0.0001701697039376504
1435.5;0.0001701697039376504
1439.2;0.0001701697039376504
1443;0.0001701697039376504
1446.8;0.0001701697039376504
1450.6;0.0001701697039376504
1454.3;0.0001701697039376504
1458.1;0.0001701697039376504
1461.8;0.0001701697039376504
1465.6;0.0001701697039376504
1469.4;0.0001701697039376504
2249.4;0.0001701697039376504
2251.8;0.0001701697039376504
2254.3;0.0001701697039376504
2256.7;0.0001701697039376504
2259.2;0.0001701697039376504
2261.6;0.0001701697039376504
2264.1;0.0001701697039376504
2266.5;0.0001701697039376504
576.4;0.000157075764177389
577.9;0.000157075764177389
579.3;0.000157075764177389
580.8;0.000157075764177389
582.2;0.000157075764177389
583.7;0.000157075764177389
1409;0.000157075764177389
1881.8;0.000157075764177389
1883.7;0.000157075764177389
1884.6;0.000157075764177389
2174.3;0.000157075764177389
2269;0.000157075764177389
2271.4;0.000157075764177389
2115.2;3.9281819280784225e-05
2217.1;3.9281819280784225e-05
2219.6;3.9281819280784225e-05
1473.1;1.3093939760261408e-05
1476.9;1.3093939760261408e-05
1480.6;1.3093939760261408e-05
1484.4;1.3093939760261408e-05
1488.1;1.3093939760261408e-05
1491.8;1.3093939760261408e-05
1495.6;1.3093939760261408e-05
1499.3;1.3093939760261408e-05
1503;1.3093939760261408e-05
2117.8;1.3093939760261408e-05
2199.6;1.3093939760261408e-05
2202.1;1.3093939760261408e-05
2204.6;1.3093939760261408e-05
2207.1;1.3093939760261408e-05
2209.6;1.3093939760261408e-05
2212.1;1.3093939760261408e-05
2214.6;1.3093939760261408e-05
585.1;0.0
586.6;0.0
588;0.0
589.5;0.0
590.9;0.0
592.3;0.0
593.8;0.0
595.2;0.0
596.7;0.0
598.1;0.0
599.5;0.0
601;0.0
602.4;0.0
603.8;0.0
605.3;0.0
606.7;0.0
608.1;0.0
609.6;0.0
611;0.0
612.4;0.0
613.8;0.0
615.3;0.0
616.7;0.0
618.1;0.0
619.5;0.0
621;0.0
622.4;0.0
623.8;0.0
625.2;0.0
626.6;0.0
628;0.0
629.5;0.0
630.9;0.0
632.3;0.0
633.7;0.0
635.1;0.0
636.5;0.0
637.9;0.0
639.3;0.0
640.7;0.0
642.1;0.0
643.5;0.0
644.9;0.0
646.4;0.0
647.8;0.0
649.1;0.0
650.5;0.0
651.9;0.0
653.3;0.0
654.7;0.0
656.1;0.0
657.5;0.0
658.9;0.0
660.3;0.0
661.7;0.0
663.1;0.0
664.5;0.0
665.9;0.0
667.2;0.0
668.6;0.0
670;0.0
671.4;0.0
672.8;0.0
674.1;0.0
675.5;0.0
676.9;0.0
678.3;0.0
679.6;0.0
681;0.0
682.4;0.0
683.8;0.0
685.1;0.0
686.5;0.0
687.9;0.0
689.2;0.0
690.6;0.0
692;0.0
693.3;0.0
694.7;0.0
696.1;0.0
697.4;0.0
698.8;0.0
700.1;0.0
701.5;0.0
702.8;0.0
704.2;0.0
705.5;0.0
706.9;0.0
708.2;0.0
709.6;0.0
710.9;0.0
712.3;0.0
713.6;0.0
715;0.0
716.3;0.0
717.7;0.0
719;0.0
720.3;0.0
721.7;0.0
723;0.0
724.4;0.0
725.7;0.0
727;0.0
728.3;0.0
729.7;0.0
731;0.0
732.3;0.0
733.6;0.0
735;0.0
736.3;0.0
737.6;0.0
738.9;0.0
740.3;0.0
741.6;0.0
742.9;0.0
744.2;0.0
745.5;0.0
746.8;0.0
748.1;0.0
749.5;0.0
750.8;0.0
752.1;0.0
753.4;0.0
754.7;0.0
756;0.0
757.3;0.0
758.6;0.0
759.9;0.0
761.2;0.0
762.5;0.0
763.8;0.0
765.1;0.0
766.4;0.0
767.6;0.0
768.9;0.0
770.2;0.0
771.5;0.0
772.8;0.0
774.1;0.0
775.4;0.0
776.6;0.0
777.9;0.0
779.2;0.0
780.5;0.0
781.7;0.0
783;0.0
784.3;0.0
785.5;0.0
786.8;0.0
788.1;0.0
789.4;0.0
790.6;0.0
791.9;0.0
